site,crew,date,start_time_mst,visit_type,sensor_pulled,sensor_deployed,sensor_swapped_notes,sensors_cleaned,wiper_working,rdo_cap_condition,rdo_cap_replaced,ph_junction_replaced,cals_performed,cal_report_collected,photos_downloaded,sensor_malfunction,visit_comments,start_DT,DT_round,DT_join,field_season,last_site_visit,sonde_employed,end_dt
tamasag,Jed Lichtensztajn,2023-10-02,14:27,Sensor Cleaning or Check,NA,NA,NA,yes,yes,"Good (mostly black, white speckles)",no,no,none,no,no,NA,"Upgraded Vulink firmware, cleaned sensors. The turbidity was reading a little high upon arrival after cleaning it return back to normal values of around 3-4 NTU. Water levels for the river are low however the AT is still sitting well in the water",2023-10-02T21:27:00Z,2023-10-02T21:15:00Z,2023-10-02 14:15:00,2023,2023-10-02T21:15:00Z,0,NA
tamasag,Jed Lichtensztajn,2023-10-11,15:40,Sensor Cleaning or Check,NA,NA,NA,yes,yes,"Good (mostly black, white speckles)",no,no,"RDO, conductivity, pH, ORP, turbidity",yes,"yes, field pics taken swapped SD",NA,"Callibrated the sensors, the sensors were very clean upon arrival. While callibrated RDO I got the memory full modbus error. I downloaded the logs and performed a factory reset, which fixed the issue. Lastly put new batteries in the camera and swapped SD cards.",2023-10-11T22:40:00Z,2023-10-11T22:30:00Z,2023-10-11 15:30:00,2023,2023-10-11T22:30:00Z,0,NA
tamasag,Jed Lichtensztajn,2023-10-19,13:30,Sensor Cleaning or Check,NA,NA,NA,yes,yes,"Good (mostly black, white speckles)",no,no,none,no,"no, field pics taken",NA,"Cleaned sonde, Upon arival turb was fluxating between low and mid values. additonally there ws a good amount of leaf litter caught on the housinig. I pulled the AT out and cleaned it after this the.turb reading went back to normal.",2023-10-19T20:30:00Z,2023-10-19T20:30:00Z,2023-10-19 13:30:00,2023,2023-10-19T20:30:00Z,0,NA
timberline,Nick Gubbins,2021-08-16,15:20,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,NA,No,No,None,No,NA,NA,Sonde pulled and cleaned,2021-08-16T22:20:00Z,2021-08-16T22:15:00Z,2021-08-16 15:15:00,2021,2021-08-16T22:15:00Z,0,NA
timberline,Katie Willi,2021-10-05,10:13,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,Poor (lots of white),No,No,None,No,No,NA,"Sonde cleaned, upgraded VuSitu software",2021-10-05T17:13:00Z,2021-10-05T17:00:00Z,2021-10-05 10:00:00,2021,2021-10-05T17:00:00Z,0,NA
timberline,Katie Willi,2021-12-04,12:45,Sensor Cleaning or Check,x,NA,NA,No,Yes,Poor (lots of white),No,No,None,No,No,NA,Pulled sensor for winter,2021-12-04T19:45:00Z,2021-12-04T19:45:00Z,2021-12-04 12:45:00,2021,2021-12-04T19:45:00Z,1,NA
timberline,Katie Willi,2022-04-06,11:00,Sensor Cleaning or Check,NA,x,NA,No,Yes,Poor (lots of white),No,No,"pH, ORP, DO, Conductivity, Turbidity",Yes,NA,NA,Deployed sonde.,2022-04-06T18:00:00Z,2022-04-06T18:00:00Z,2022-04-06 11:00:00,2022,2022-04-06T18:00:00Z,0,NA
timberline,Katie Willi,2022-04-07,16:30,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,Poor (lots of white),No,No,"Level, Conductivity, DO",No,NA,NA,"Recalibrated level, conductivity, and DO; set up game camera",2022-04-07T23:30:00Z,2022-04-07T23:30:00Z,2022-04-07 16:30:00,2022,2022-04-07T23:30:00Z,0,NA
timberline,Eric Williams,2022-05-03,15:50,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,Poor (lots of white),No,No,None,No,Yes,NA,"VuSitu wanted me to upgrade the AquaTroll 500, so I accepted the updates it wanted to do. I also updated the field laptop.",2022-05-03T22:50:00Z,2022-05-03T22:45:00Z,2022-05-03 15:45:00,2022,2022-05-03T22:45:00Z,0,NA
timberline,Eric Williams,2022-05-12,12:30,Sensor Cleaning or Check,NA,NA,NA,No,Yes,Poor (lots of white),No,No,None,No,Yes,do,"Flow much higher, beaver dam is gone, housing/PVC is filled with silt and mud all the way up to the bottom of the hatch",2022-05-12T19:30:00Z,2022-05-12T19:30:00Z,2022-05-12 12:30:00,2022,2022-05-12T19:30:00Z,0,NA
timberline,Eric Williams,2022-05-24,11:05,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,Poor (lots of white),No,No,None,No,No,NA,"Calibrated?, downloaded data, and tried to dig out sensor",2022-05-24T18:05:00Z,2022-05-24T18:00:00Z,2022-05-24 11:00:00,2022,2022-05-24T18:00:00Z,0,NA
timberline,Eric Williams,2022-05-25,14:05,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,Poor (lots of white),No,No,"pH, Level, ORP, SC, Turbidity",No,No,conductivity,"Water level going down, less sediment on tube so I was able to dig the sonde out, pull it up, then redeploy it",2022-05-25T21:05:00Z,2022-05-25T21:00:00Z,2022-05-25 14:00:00,2022,2022-05-25T21:00:00Z,0,NA
timberline,Eric Williams,2022-05-26,09:54,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",Yes,No,DO,Yes,Yes,NA,"Looks good, flow a little higher",2022-05-26T16:54:00Z,2022-05-26T16:45:00Z,2022-05-26 09:45:00,2022,2022-05-26T16:45:00Z,0,NA
timberline,Eric Williams,2022-07-13,13:00,Sensor Cleaning or Check,NA,NA,NA,No,NA,"Good (mostly black, white speckles)",No,NA,None,No,No,NA,"Downloaded old 2022 data, checked camera and camera is maybe messed up",2022-07-13T20:00:00Z,2022-07-13T20:00:00Z,2022-07-13 13:00:00,2022,2022-07-13T20:00:00Z,0,NA
timberline,Katie Willi,2022-07-21,10:10,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,No,turbidity,Cleaned sensor (very dirty) and housing. Cleaning seemed to disrupt ORP readings? Also do not think sensor was placed at bottom of PVC.,2022-07-21T17:10:00Z,2022-07-21T17:00:00Z,2022-07-21 10:00:00,2022,2022-07-21T17:00:00Z,0,NA
timberline,Eric Williams,2022-07-22,12:45,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,"pH, ORP",Yes,No,NA,"Calibrated pH and ORP,  removed camera",2022-07-22T19:45:00Z,2022-07-22T19:45:00Z,2022-07-22 12:45:00,2022,2022-07-22T19:45:00Z,0,NA
timberline,Eric Williams,2022-07-28,16:25,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,NA,turbidity,Checked and cleaned sensor after heavy rains - noticed buildup of sand on wiper and in restrictor holes,2022-07-28T23:25:00Z,2022-07-28T23:15:00Z,2022-07-28 16:15:00,2022,2022-07-28T23:15:00Z,0,NA
timberline,Katie Willi,2022-07-29,13:15,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,NA,turbidity,Swapped VuLink batteries. Evidence of storm event = chocolate milk water!,2022-07-29T20:15:00Z,2022-07-29T20:15:00Z,2022-07-29 13:15:00,2022,2022-07-29T20:15:00Z,0,NA
timberline,Eric Williams,2022-07-31,12:15,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,Turbidity,Yes,NA,NA,Calibrated turbidity,2022-07-31T19:15:00Z,2022-07-31T19:15:00Z,2022-07-31 12:15:00,2022,2022-07-31T19:15:00Z,0,NA
timberline,Katie Willi,2022-08-02,11:50,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,Yes,"pH, ORP, DO, Conductivity, Turbidity",Yes,NA,NA,Installed new pH sensor. Moved sensors so turbidity and conductivity were adjacent. Shortened cable for sensor to now lie ~0.5 feet further above the channel bed due to sediment inundation; previously only one inch above bed. Turbidity data not loading to HydroVu.,2022-08-02T18:50:00Z,2022-08-02T18:45:00Z,2022-08-02 11:45:00,2022,2022-08-02T18:45:00Z,0,NA
timberline,Eric Williams,2022-08-04,12:00,Sensor Cleaning or Check,NA,NA,NA,NA,NA,NA,No,No,None,NA,NA,NA,Downloaded data,2022-08-04T19:00:00Z,2022-08-04T19:00:00Z,2022-08-04 12:00:00,2022,2022-08-04T19:00:00Z,0,NA
timberline,Eric Williams,2022-08-12,10:47,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,No,NA,Checked and cleaned sensor and wiper,2022-08-12T17:47:00Z,2022-08-12T17:45:00Z,2022-08-12 10:45:00,2022,2022-08-12T17:45:00Z,0,NA
timberline,Katie Willi,2022-08-17,14:00,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,Level,Yes,NA,NA,Black water event occuring early in the week; still chocolate milk water. Sensor dirty but wiper managed to clear most debris off.,2022-08-17T21:00:00Z,2022-08-17T21:00:00Z,2022-08-17 14:00:00,2022,2022-08-17T21:00:00Z,0,NA
timberline,Katie Willi,2022-08-31,07:00,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,NA,turbidity,Cleaned all sensors and wiper due to sediment buildup.,2022-08-31T14:00:00Z,2022-08-31T14:00:00Z,2022-08-31 07:00:00,2022,2022-08-31T14:00:00Z,0,NA
timberline,Eric Williams,2022-09-09,07:58,Sensor Cleaning or Check,NA,NA,NA,Yes,"Yes, replaced","Good (mostly black, white speckles)",No,No,"pH, ORP, Conductivity, DO, Turbidity",Yes,NA,turbidity,"Sonde was super dirty so replaced wiper, calibrated everything nicely. Watch the batteries; might need replacement in 1-3 weeks",2022-09-09T14:58:00Z,2022-09-09T14:45:00Z,2022-09-09 07:45:00,2022,2022-09-09T14:45:00Z,0,NA
timberline,Katie Willi,2022-09-14,13:08,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,Turbidity,No,NA,turbidity,"Cleaned sonde, set turbidity to factory cal defaults (seemed way to high; water quite clear). Believe issue may be that sensor was suspended over roots that have grown in. Dropped sensor to be a little lower in channel to avoid roots.",2022-09-14T20:08:00Z,2022-09-14T20:00:00Z,2022-09-14 13:00:00,2022,2022-09-14T20:00:00Z,0,NA
timberline,Eric Williams,2022-09-16,19:00,Sensor Cleaning or Check,NA,NA,NA,No,NA,NA,No,No,None,No,NA,NA,"Life check because I forgot that you already replaced batteries. River seems a lot higher than it has been lately; checked USGS and that agrees with what I saw (30-40cfs), 0.8ft gauge height",2022-09-17T02:00:00Z,2022-09-17T02:00:00Z,2022-09-16 19:00:00,2022,2022-09-17T02:00:00Z,0,NA
timberline,Eric Williams and Marin MacDonald,2022-09-23,16:05,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,NA,NA,"Cleaned sensors, cleaned housing - lots of algae",2022-09-23T23:05:00Z,2022-09-23T23:00:00Z,2022-09-23 16:00:00,2022,2022-09-23T23:00:00Z,0,NA
timberline,Marin MacDonald,2022-10-04,15:30,Sensor Cleaning or Check,NA,NA,NA,yes,yes,"Good (mostly black, white speckles)",No,No,"pH, ORP, Conductivity, Turbidity",Yes,NA,NA,"All sensors were cleaned and all but RDO were calibrated. Flow was low, but moving.",2022-10-04T22:30:00Z,2022-10-04T22:30:00Z,2022-10-04 15:30:00,2022,2022-10-04T22:30:00Z,0,NA
timberline,Eric Williams,2022-10-14,16:10,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,RDO,Yes,No,NA,Cleaned sonde and housing.,2022-10-14T23:10:00Z,2022-10-14T23:00:00Z,2022-10-14 16:00:00,2022,2022-10-14T23:00:00Z,0,NA
timberline,Eric Williams,2022-10-26,16:50,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,NA,field pics taken,NA,Stage and volumne high. Saw beaver on east side of path that had just brought down a tree. Took pictures of beaver and sensor surroundings. Need to watch out for beavers upstream of sensor again. Bank has been eroded more upstream from sensor.,2022-10-26T23:50:00Z,2022-10-26T23:45:00Z,2022-10-26 16:45:00,2022,2022-10-26T23:45:00Z,0,NA
timberline,Eric Williams,2022-11-08,09:57,Sensor Cleaning or Check,NA,x,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,Conductivity,Yes,field pics taken,turbidity,"River super low; sonde had mud caked on it and seemed barely wet when I pulled it out. Conductivity sensor didn't look that bad. Calibrated conductivity as actual&specific conductivity, TDS, resistivity, salinity, and density were all way too wavy. Calibration fixed these issues. It looks like the sonde was not at the end of the tube because depth increased right after I reinstalled it and gauge height/q didn't change.",2022-11-08T16:57:00Z,2022-11-08T16:45:00Z,2022-11-08 09:45:00,2022,2022-11-08T16:45:00Z,0,NA
timberline,Marin MacDonald and Eric Williams,2022-11-15,15:01,Sensor Cleaning or Check,x,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,field pics taken,NA,Pulled sensor. River very low. Beaver activity still ongoing.,2022-11-15T22:01:00Z,2022-11-15T22:00:00Z,2022-11-15 15:00:00,2022,2022-11-15T22:00:00Z,1,NA
timberline,Eric Williams,2023-04-10,09:13,Sensor Cleaning or Check,NA,x,NA,NA,NA,NA,NA,NA,Level,Yes,field pics taken,NA,Installed sonde and VuLink. Widespread beaver activity now on sensor (W) side of river. Folded cable so it would fit. Flows very low.,2023-04-10T16:13:00Z,2023-04-10T16:00:00Z,2023-04-10 09:00:00,2023,2023-04-10T16:00:00Z,0,NA
timberline,Katie Willi,2023-04-16,17:30,Sensor Cleaning or Check,x,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,No,NA,NA,Could not connect to VuLink. Sensor housing broken; must return to fix.,2023-04-17T00:30:00Z,2023-04-17T00:30:00Z,2023-04-16 17:30:00,2023,2023-04-17T00:30:00Z,1,NA
timberline,Eric Williams,2023-04-20,15:17,Sensor Cleaning or Check,NA,x,NA,No,Yes,"Good (mostly black, white speckles)",No,No,None,No,No,NA,Deployed sonde then pulled the cord and secured it so that the sonde didn't feel like it was hitting the end. Water a bit too deep and fast for me to check comfortably. Water depth and streamfow quite high. Moved camera box lock to Grip 'n Lock cap and put new lock (combo 718) on camera box. Added little identifier sign to camera box.,2023-04-20T22:17:00Z,2023-04-20T22:15:00Z,2023-04-20 15:15:00,2023,2023-04-20T22:15:00Z,0,NA
timberline,Eric Williams,2023-04-27,15:57,Sensor Cleaning or Check,NA,NA,NA,Yes,"No, fixed","Good (mostly black, white speckles)",No,No,None,NA,No,turbidity,"Turbidity was high (99NTU) and sensors were dirty because wiper was not installed correctly. Wiper had not been screwed in at the gap, so the brush was a few mm short of the sensors and not making contact with them. Fixed wiper and cleaned sensors.",2023-04-27T22:57:00Z,2023-04-27T22:45:00Z,2023-04-27 15:45:00,2023,2023-04-27T22:45:00Z,0,NA
timberline,Eric Williams,2023-05-05,18:06,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,NA,Yes,NA,"Cleaned sensors. Flows super high, channel geometry and geomorphology seem to be changing gradually especially at ""pool"" and swing area upstream. After cleaning, turbidity is 95-120NTU which might be accurate actually. Put new SD card in camera.",2023-05-06T01:06:00Z,2023-05-06T01:00:00Z,2023-05-05 18:00:00,2023,2023-05-06T01:00:00Z,0,NA
timberline,Eric Williams,2023-05-09,10:48,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,"pH, ORP, DO, Conductivity, Turbidity, Level",Yes,No,NA,Calibrated all including Level since I forgot to calibrate it last time (when Katie gave me the to-do list). High flows. pH and conductivity increasing with increasing Q and stage.,2023-05-09T17:48:00Z,2023-05-09T17:45:00Z,2023-05-09 10:45:00,2023,2023-05-09T17:45:00Z,0,NA
timberline,Eric Williams,2023-05-24,13:59,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,none,NA,SD card collected + field pics taken,NA,"Cleaned, log failed to upload repeatedly but finally worked. Replaced SD card but camera started malfunctioning so I pulled it. Probably out of new batteries so will get more and redeploy camera soon.",2023-05-24T20:59:00Z,2023-05-24T20:45:00Z,2023-05-24 13:45:00,2023,2023-05-24T20:45:00Z,0,NA
timberline,Chloe Miller,2023-05-31,08:57,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,no,"pH, ORP, conductivity, turbidity",yes,No,"Turbidity, perhaps","Upgraded VuLink Cellular, high flows, live readings looked good. DO was NOT calibrated because it would not stabilize. Sensor was super clean. Added more tape because I thought the Sonde wouldn't go down because it was getting stuck by tape. 10 NTU calib was close to 10, but 100 NTU didn't even register the liquid and read 50 NTU. Had trouble with the test upload at first, but works now.",2023-05-31T15:57:00Z,2023-05-31T15:45:00Z,2023-05-31 08:45:00,2023,2023-05-31T15:45:00Z,0,NA
timberline,Jed Lichtensztajn,2023-06-13,12:45,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,None,NA,Yes,NA,"Put new battery in VuLink battery levels are at 99% now. Live readings looked good, I rinsed sensor to get sediment off. It took me a minute to get sonde back in housing, once I openend up the door in the housing, which was about a foot underwater I was able to get the sonde back in the housing. Broke the cleaning rod while trying to get it in the housing, housing got sort of cleaned. However while I was there the end of the housing which gets locked up by the pad lock specifacly the yellow piece is on the housing but can easly come loose if you pull it. This could need fixing in order to ensure security of sonde. Lastly I changed out the SD cards and taped a new project sign on the camera",2023-06-13T19:45:00Z,2023-06-13T19:45:00Z,2023-06-13 12:45:00,2023,2023-06-13T19:45:00Z,0,NA
timberline,Sam Struthers,2023-06-14,11:40,Sensor Cleaning or Check,NA,NA,NA,No,NA,NA,NA,NA,None,NA,no,logging issues,"Similar issue with Legacy where log was running but had only recorded three data points in a 24 hour period. Cleared old logs and started a new log with 1 min recording and 5 min upload, worked properly and data was uploading. Came back and re set log to 15 min record and 3 hour upload. Test upload worked properly and left. Never removed sonde from housing",2023-06-14T18:40:00Z,2023-06-14T18:30:00Z,2023-06-14 11:30:00,2023,2023-06-14T18:30:00Z,0,NA
timberline,Chloe Miller,2023-06-21,08:15,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",No,No,"Conductivity, pH, ORP, turbidity",Yes,No,RDO won't stabilize,"RDO would not stabilize (temp would), but the numbers in the post live reading looked okay. Sonde was ridiculously difficult to get out. It seemed like there was a lot of sediment caked up inside of the PVC that I could access via the hatch making it hard to yank up, but the flows were also super high making the hatch halfway up my arm. Depth 3ft ish. For RDO, I restored calibration defaults, but it didn't seem to work.",2023-06-21T15:15:00Z,2023-06-21T15:15:00Z,2023-06-21 08:15:00,2023,2023-06-21T15:15:00Z,0,NA
timberline,Chloe Miller,2023-06-26,08:57,Sensor Cleaning or Check,NA,NA,NA,No,Sorta?,"Good (mostly black, white speckles)",No,No,None,Na,No,RDO won't stabilize,"No calibrations, checking on wiper (rectangle conductivity data...it seems like the wiper was stopping on the turbidity sensor which was messing it up) and RDO (not stabilizing…again). Live readings looked good bc calibrated recently. Water had gone down! The InSitu guy (John) didn't know what was up w the wiper and is starting an email correspondance with me currently. Our intermediate solution was to remove the wiper to see if that is fixing the problem. For RDO, I did everything possible: calibration default restore, factory reset, more grease, wiped down the housing, new RDO cap (ended up sticking with the old one). Another InSitu representative told me to send in the sensor, so that might need to happen. Even after all of this, RDO would not stabilize. So, I put it back in the water.",2023-06-26T15:57:00Z,2023-06-26T15:45:00Z,2023-06-26 08:45:00,2023,2023-06-26T15:45:00Z,0,NA
timberline,Jed Lichtensztajn,2023-06-27,08:00,Sensor Cleaning or Check,NA,NA,NA,yes,no wiper,"Good (mostly black, white speckles)",No,No,None,NA,No,NA,"I reglued the top cover for the housing, it is securely attached to the housing now. VuLink got a new software update, which auto pauses the log while you are connected. Started a new log and downloaded the old log which ran from 2023-06-26 12:52:46 till 2023-06-27 09:27:24. Lastly, the water level was significantly lower than the last time I was there on 2023-06-13",2023-06-27T15:00:00Z,2023-06-27T15:00:00Z,2023-06-27 08:00:00,2023,2023-06-27T15:00:00Z,0,NA
timberline,"Chloe Miller, Jed Lichtensztajn",2023-06-27,10:11,Sensor Cleaning or Check,NA,NA,NA,Yes,no wiper,"Good (mostly black, white speckles)",No,No,None,NA,No,NA,"Took photos for John and troubleshot the odd conductivity problem where data looks like it's being impacted by the brush. We removed all the sensors only to find that the wiper port looked fine. Chloe **GENTLY** tried to bend it to a more upright position (but it didn't really work all that well). Afterwards, we put back on the wiper. There was a thin but sturdy layer of sediment on the sensors that didn't easily come off in water, we used a cloth. Huge crawdad find! Turbidity in pre live looked off at 36NTU, post was around 8. Cleaned housing.",2023-06-27T17:11:00Z,2023-06-27T17:00:00Z,2023-06-27 10:00:00,2023,2023-06-27T17:00:00Z,0,NA
timberline,Chloe Miller,2023-07-17,10:10,Sensor Cleaning or Check,NA,NA,NA,Yes,No,"Good (mostly black, white speckles)",No,No,None,NA,SD card collected,NA,"Change SD card and batteries. Live treadings showed conductivity at 757 (no sensor malfunction...I checked in standard solution), and despite RDO sensor being wacky, the RDO was sitting at 93%/6.73. Depth at 1.91ft. Removed all sensors to try and see if there was a bend to fix the wiper-conductivity (box data) issue. There was a slight bend but I couldn't fix it with my bare hands (SUPER slight bend). I found I could push the wiper cylinder down within the wiper port so I tried that. Then the wiper was put back on but made a terrible clicking noise and was being stopped on conductivity. InSitu told me there was a bend and that I may need to switch it or send it into them.",2023-07-17T17:10:00Z,2023-07-17T17:00:00Z,2023-07-17 10:00:00,2023,2023-07-17T17:00:00Z,0,NA
timberline,Jed Lichtensztajn,2023-07-18,15:30,Sensor Cleaning or Check,NA,NA,NA,yes,na,"Good (mostly black, white speckles)",no,no,none,no,no,NA,"Cleaned senors, the live readings looked good. depth was showing negative 3.4 howver the when I looked at the log it was about a foot deep. took wiper off and replaced it with the wiper port plug.",2023-07-18T22:30:00Z,2023-07-18T22:30:00Z,2023-07-18 15:30:00,2023,2023-07-18T22:30:00Z,0,NA
timberline,Jed Lichtensztajn,2023-07-24,10:00,Sensor Cleaning or Check,NA,NA,NA,yes,NA,"Good (mostly black, white speckles)",no,no,none,no,"no, fotos taken",NA,"Live readings looked good, however the turbidty was high in the upper 100s range. After I cleaned the sensors the all the data on the livereadings looked great turbidty was at 17NTU. Conductivity was pretty hiugh in mid 700s. cleaned the housing with the brush and took pictures of the housing. VuLink battery was 30%",2023-07-24T17:00:00Z,2023-07-24T17:00:00Z,2023-07-24 10:00:00,2023,2023-07-24T17:00:00Z,0,NA
timberline,"Chloe Miller, Jed Lichtensztajn",2023-07-28,10:31,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",no,no,none,na,no,NA,"Cleaned sonde (no wiper caused a light layer of filmy sediment on the sensors), turbidity readings were getting high. Used towel to get off filmy layer as well. Installed an entirely new wiper port, and the wiper worked perfectely. After putting back in, turbidity was back down to normal values around 7NTU.",2023-07-28T17:31:00Z,2023-07-28T17:30:00Z,2023-07-28 10:30:00,2023,2023-07-28T17:30:00Z,0,NA
timberline,"Chloe Miller, Jed Lichtensztajn",2023-07-31,11:10,Sensor Cleaning or Check,NA,NA,NA,no,na,NA,no,no,none,na,no,NA,"Log was running when connected?? So I paused it. Changed batteries, successful test upload. SD card replaced, camera batteries were at 57%.",2023-07-31T18:10:00Z,2023-07-31T18:00:00Z,2023-07-31 11:00:00,2023,2023-07-31T18:00:00Z,0,NA
timberline,"Chloe Miller, Juan De La Torre",2023-08-08,07:48,Sensor Cleaning or Check,NA,NA,NA,yes,yes,"Good (mostly black, white speckles)",no,no,"Conductivity, pH, ORP, turb",Yes,no,"RDO, still…(tried again)","Pre live looked okay besides RDO (6.8, 68%) and depth (-3ft -- previews said 2.3ft). There was some sediment on restrictor but not very much on sensors. Didn't calib ORP at first so we swung by at the end to do it really quickly (est 2:00 mst?)…forgot bottle and realized it was in the car. RDO doesn't work still, go figure. Post live looked good, RDO was back to reading normal numbers in 90%s.",2023-08-08T14:48:00Z,2023-08-08T14:45:00Z,2023-08-08 07:45:00,2023,2023-08-08T14:45:00Z,0,NA
timberline,"Juan De La Torre, Sam Struthers",2023-08-31,09:30,Sensor Cleaning or Check,x,x,NA,no,yes,"Good (mostly black, white speckles)",no,no,"RDO, Conductivity, pH, ORP, Turbidity",yes,no,RDO won't stabilize,Switched housing from 2 inches to 4 inches. Sensor was out from 9:30 to 12:45. RDO sensor did not stabilize. In Situ folks came out to record us calibrate the sensor and replace the housing.,2023-08-31T16:30:00Z,2023-08-31T16:30:00Z,2023-08-31 09:30:00,2023,2023-08-31T16:30:00Z,0,NA
timberline,"Sam Struthers, Kat Demaree",2023-09-01,11:15,Sensor Cleaning or Check,x,x,Added CU500,yes,yes,"Good (mostly black, white speckles)",no,no,none,na,na,NA,Connected cu at500 with splitter and redeployed with them connected together,2023-09-01T18:15:00Z,2023-09-01T18:15:00Z,2023-09-01 11:15:00,2023,2023-09-01T18:15:00Z,0,NA
timberline,Jed Lichtensztajn,2023-09-22,09:20,Sensor Cleaning or Check,NA,NA,NA,yes,yes,"Good (mostly black, white speckles)",no,no,Turbidity,yes,no,NA,"Just went to timberline to finish up turbidity, wasn't calibrated last time I was there. additionally changed the camera mode from timelapse to pir photo. because the sd card had videos on it instead of pictures",2023-09-22T16:20:00Z,2023-09-22T16:15:00Z,2023-09-22 09:15:00,2023,2023-09-22T16:15:00Z,0,NA
timberline,"Sam Struthers, Juan De La Torre",2023-10-06,07:45,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",no,no,none,no,"No, Field pics taken",NA,"Pulled sonde while spray painting housing, cleaned sensor and replaced wiper for one in better condition",2023-10-06T14:45:00Z,2023-10-06T14:45:00Z,2023-10-06 07:45:00,2023,2023-10-06T14:45:00Z,0,NA
timberline,Chloe Miller,2023-10-10,14:24,Sensor Cleaning or Check,NA,NA,NA,Yes,Yes,"Good (mostly black, white speckles)",no,no,"Conductivity, pH, ORP, turb",yes,No,"RDO, didn't try it","Camera was there! However, it was on the movement only setting, so I had to change it back to timelapse as it only had 60 photos or so on there since last time. Batteries were at 50%. The sonde was good, nothing too odd for live readings. I cleaned the CU sonde as well. They were a little biofilmy, but not too much. RDO seemed to be jumping around a bit, but hopefully that's fixed now. Depth at 2.2ft.",2023-10-10T21:24:00Z,2023-10-10T21:15:00Z,2023-10-10 14:15:00,2023,2023-10-10T21:15:00Z,0,NA
